Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
797138883,47,F,3,Graduate,Married,FL,91750,no,no,no,cellular,Blue-collar,46340,3
797150733,44,F,2,Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,15042,4
797166633,31,F,0,High School,Single,TX,91750,no,yes,no,cellular,Businessman,31578,4
797169633,48,F,3,High School,Married,FL,91750,no,no,no,unknown,Blue-collar,34927,4
797218233,45,M,1,Uneducated,Married,TX,91750,yes,no,no,cellular,Businessman,68316,4
797228883,54,F,1,High School,Married,FL,91750,no,no,no,cellular,Businessman,165025,5
797232183,58,M,3,Uneducated,Unknown,CA,91750,no,no,no,cellular,Blue-collar,90078,4
797234508,63,M,0,Graduate,Single,NY,91750,no,no,no,cellular,Selfemployeed,14975,5
797238108,45,F,3,High School,Single,WA,91750,no,no,no,cellular,Blue-collar,45183,3
797241108,45,M,2,Graduate,Married,NY,91750,no,no,no,cellular,Blue-collar,65524,4
797389758,58,F,2,Graduate,Single,NY,91750,yes,no,no,telephone,Govt,54528,4
797410983,39,M,2,Post-Graduate,Unknown,TX,91750,yes,yes,yes,cellular,White-collar,90096,5
797414733,33,F,3,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,27499,5
797466033,56,F,1,Graduate,Married,TX,91750,no,no,yes,cellular,Businessman,33294,4
797468658,37,F,1,Graduate,Single,NJ,91750,yes,no,no,unknown,Selfemployeed,14975,4
797488158,43,F,3,Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,11727,3
797491683,40,F,1,Graduate,Married,TX,91750,yes,yes,no,cellular,Blue-collar,23926,5
797495958,40,F,4,Graduate,Single,TX,91750,no,yes,no,cellular,Govt,56214,4
797638383,46,F,3,Graduate,Married,TX,91750,no,no,no,cellular,White-collar,38823,4
797641683,36,F,3,Graduate,Single,NJ,91750,no,no,no,cellular,Businessman,232465,5
797643708,43,F,3,High School,Unknown,TX,91750,no,yes,no,unknown,White-collar,15522,5
797666358,43,M,4,Graduate,Single,CA,91750,no,no,no,cellular,Businessman,63139,3
797668983,42,M,2,Graduate,Single,NJ,91750,no,yes,no,cellular,Blue-collar,60132,5
797707008,39,F,2,Doctorate,Married,CA,91750,no,no,no,unknown,Selfemployeed,5225,4
797743233,37,M,1,Graduate,Single,NY,91750,no,no,no,cellular,Blue-collar,67869,4
797748708,46,M,2,Unknown,Married,NY,91750,no,yes,no,cellular,Blue-collar,89466,4
797753283,51,F,2,Unknown,Single,CA,91750,no,no,no,unknown,Govt,18611,4
797757333,39,M,2,Post-Graduate,Single,TX,91750,no,no,no,telephone,Businessman,51893,4
797898858,52,M,1,Graduate,Married,NY,91750,yes,no,no,unknown,White-collar,102449,5
797998158,64,M,0,Graduate,Single,NY,91750,no,no,no,unknown,Businessman,39807,4
798007308,50,F,4,Graduate,Single,FL,91750,yes,no,yes,unknown,Selfemployeed,8250,3
798011733,41,M,2,Uneducated,Married,NY,91750,no,no,no,telephone,Retirees,69166,5
798022683,46,F,4,Graduate,Single,TX,91750,yes,yes,no,cellular,Govt,28732,3
798030933,53,M,4,Graduate,Unknown,CA,91750,no,yes,no,cellular,Businessman,76513,5
798035358,54,F,3,Graduate,Single,TX,91750,no,no,no,unknown,Selfemployeed,10256,4
798041508,42,F,4,Graduate,Unknown,CA,91750,no,no,no,cellular,White-collar,17642,4
798045708,29,M,0,High School,Single,TX,91750,yes,no,no,cellular,Govt,52727,5
798047583,48,M,3,Post-Graduate,Single,CA,91750,yes,no,no,telephone,Selfemployeed,70078,5
798110358,62,F,1,Unknown,Single,CA,91750,no,yes,no,unknown,Selfemployeed,13594,4
798114033,65,M,1,High School,Married,NJ,91750,no,yes,no,unknown,White-collar,36634,5
798120858,50,F,4,Uneducated,Single,NY,91750,no,no,yes,cellular,White-collar,29582,4
798140283,39,F,1,Graduate,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,8250,4
798158808,45,F,1,Doctorate,Single,CA,91750,no,no,no,cellular,Selfemployeed,20279,4
798238008,48,M,3,Graduate,Married,CA,91750,no,no,no,cellular,Retirees,72475,5
798280683,42,M,3,High School,Unknown,MO,91750,no,no,no,telephone,White-collar,75119,5
798281808,43,M,3,Graduate,Married,TX,91750,yes,no,no,cellular,Businessman,94932,4
798308058,36,M,3,Graduate,Married,TX,91750,yes,no,yes,cellular,Selfemployeed,61111,4
798451908,45,M,3,Graduate,Married,NY,91750,yes,yes,no,cellular,White-collar,119607,3
798457833,44,M,4,Graduate,Single,CA,91750,no,yes,no,cellular,Blue-collar,67475,5
798473808,35,F,3,Unknown,Single,CA,91750,no,yes,no,cellular,Selfemployeed,8250,5
798481383,52,F,1,Graduate,Single,FL,91750,no,yes,no,cellular,Businessman,31464,4
798489258,45,M,2,Graduate,Single,FL,91750,yes,no,no,cellular,Blue-collar,100090,4
798546408,36,M,3,Unknown,Unknown,NY,91750,no,yes,no,cellular,Retirees,104814,4
798553158,52,M,4,Graduate,Married,CA,91750,no,no,no,telephone,White-collar,99567,5
798558783,39,F,3,Post-Graduate,Married,NY,91750,yes,no,no,cellular,Businessman,41161,5
798687258,46,M,4,High School,Single,TX,91750,no,no,no,cellular,Govt,51286,3
798699033,52,M,1,High School,Single,TX,91750,no,yes,no,cellular,Businessman,60799,5
798717783,45,M,3,Graduate,Married,NY,91750,no,yes,yes,cellular,Retirees,76690,5
798769458,50,F,3,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,34193,5
798773208,52,F,1,Unknown,Single,FL,91750,no,yes,yes,cellular,Retirees,40478,4
798777708,57,M,2,High School,Single,FL,91750,yes,no,no,cellular,Blue-collar,96670,5
798783858,47,M,3,Graduate,Single,FL,91750,no,yes,no,cellular,White-collar,123663,3
798786333,41,F,3,Unknown,Unknown,NY,91750,yes,yes,no,unknown,Govt,36998,5
798788958,41,F,3,High School,Married,TX,91750,no,no,no,cellular,Businessman,170693,5
798792408,31,F,1,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,2565,5
798796233,54,F,3,Doctorate,Married,NY,91750,no,no,no,cellular,Selfemployeed,14975,3
798917883,59,M,2,Graduate,Single,TX,91750,no,no,no,cellular,Govt,71347,4
798962058,45,F,0,Unknown,Single,NY,91750,yes,no,no,unknown,Govt,16701,5
798972183,48,M,2,Graduate,Single,FL,91750,no,yes,yes,unknown,Blue-collar,29035,5
798983508,46,F,4,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,14975,4
798988983,62,F,0,Graduate,Single,FL,91750,yes,yes,no,unknown,Blue-collar,38756,5
798996183,59,F,1,Uneducated,Married,TX,91750,no,yes,yes,cellular,Retirees,49413,3
799000008,45,F,2,Graduate,Unknown,CA,91750,no,no,no,cellular,Blue-collar,10577,5
799011558,36,F,4,Doctorate,Single,CA,90025,yes,no,no,unknown,Businessman,222523,4
799020258,35,M,5,Uneducated,Single,NY,91750,no,no,no,cellular,White-collar,78630,5
799026633,39,F,2,Graduate,Married,NY,91750,yes,yes,no,cellular,Retirees,28622,4
799031958,50,F,2,Graduate,Married,TX,91750,no,no,no,telephone,Selfemployeed,50916,5
799224108,43,F,3,Uneducated,Single,TX,91750,no,yes,no,cellular,Selfemployeed,14975,5
799239033,41,F,3,Unknown,Single,CA,91750,no,yes,no,cellular,Govt,24731,4
799242033,59,M,1,Graduate,Single,NY,91750,yes,yes,no,cellular,Retirees,70313,5
799249833,33,F,2,Graduate,Married,TX,91750,no,no,no,cellular,Selfemployeed,33045,3
799253808,39,M,4,Post-Graduate,Married,CA,90706,yes,no,no,cellular,White-collar,144402,3
799468083,39,M,4,Uneducated,Married,FL,91750,no,yes,no,unknown,Businessman,165743,4
799471833,41,F,4,High School,Married,NY,91750,no,yes,yes,unknown,Blue-collar,14049,4
799475658,61,M,0,Unknown,Single,NJ,91750,no,no,no,telephone,Selfemployeed,65807,5
799486158,62,F,0,Unknown,Married,NJ,91750,yes,no,no,cellular,Govt,54132,4
799498158,64,F,0,Graduate,Married,NY,91750,no,no,no,unknown,Selfemployeed,14975,4
799700208,55,F,2,Graduate,Married,TX,91750,yes,yes,no,cellular,Retirees,41177,4
799707858,51,F,2,Doctorate,Married,NJ,91750,no,no,yes,telephone,Retirees,39079,5
799711833,51,M,0,High School,Unknown,NY,91750,no,no,yes,cellular,Govt,108907,5
799717458,58,F,1,Unknown,Married,MA,91750,no,yes,no,cellular,Govt,47916,5
799720158,53,M,3,Uneducated,Married,NY,91750,no,yes,no,cellular,Govt,75581,5
799723908,65,M,0,Graduate,Married,FL,91750,no,yes,no,unknown,Blue-collar,10144,4
799731033,48,F,2,Graduate,Single,NY,91750,no,yes,no,cellular,Govt,34349,5
799825758,65,M,0,High School,Married,NY,91750,no,no,no,telephone,Blue-collar,10629,5
800164083,46,F,3,Unknown,Married,NY,91750,no,yes,no,cellular,Blue-collar,42742,5
800758233,56,M,2,Doctorate,Single,FL,91750,yes,no,no,cellular,Blue-collar,115738,3
800869758,51,F,3,High School,Single,TX,91750,no,no,no,unknown,White-collar,46414,5
801036033,59,F,2,Graduate,Single,TX,91750,no,no,no,cellular,Businessman,239639,4
801037833,34,M,1,High School,Single,CA,91750,yes,no,no,cellular,Businessman,54642,4
801048483,43,F,4,Graduate,Married,TX,91750,no,no,no,cellular,Govt,31165,3
801053208,46,M,2,Graduate,Married,CA,91750,no,no,yes,cellular,Selfemployeed,53442,5
801056358,54,F,1,Uneducated,Single,NY,91750,yes,yes,yes,cellular,Blue-collar,43639,4
801064833,36,M,0,Graduate,Married,FL,91750,yes,yes,yes,cellular,White-collar,109176,5
801083133,61,F,0,Uneducated,Single,CA,91750,no,yes,no,cellular,Blue-collar,40476,3
801363633,37,M,2,Graduate,Married,TX,91750,yes,yes,no,cellular,White-collar,95558,4
801366783,47,M,2,Graduate,Married,FL,91750,no,yes,no,cellular,White-collar,57981,5
801369258,65,F,1,Graduate,Single,NJ,91750,no,no,no,cellular,Selfemployeed,15266,4
801373833,63,F,2,Graduate,Married,FL,91750,no,no,no,cellular,Govt,33559,5
801380808,44,M,2,Unknown,Married,CA,91750,yes,no,no,unknown,Govt,80985,3
801383808,47,F,4,High School,Unknown,MI,91750,yes,yes,no,cellular,Selfemployeed,9535,3
801385458,38,M,1,Uneducated,Single,TX,91750,no,no,yes,cellular,Retirees,47728,4
801497508,59,M,0,High School,Single,IL,91750,yes,yes,no,cellular,White-collar,53547,3
801499908,43,F,5,Uneducated,Single,CA,91750,no,no,no,unknown,Selfemployeed,10433,5
801502008,53,F,0,High School,Single,NY,91750,yes,no,no,telephone,Businessman,160924,4
801508383,52,M,2,Graduate,Single,FL,91750,yes,yes,no,cellular,White-collar,65446,5
801516183,63,M,1,Unknown,Single,NY,91750,yes,no,no,cellular,Retirees,70799,5
801518958,63,M,0,Uneducated,Single,CA,91723,no,no,no,cellular,Govt,51486,5
801700233,46,F,4,Unknown,Single,TX,91750,no,no,no,cellular,Blue-collar,35021,4
801709308,47,M,3,Uneducated,Single,NY,91750,no,yes,no,cellular,Retirees,68665,5
801715383,49,F,4,Graduate,Married,FL,91750,yes,no,no,unknown,Businessman,23695,3
801726933,44,F,5,Unknown,Single,NJ,91750,no,no,no,cellular,Businessman,18058,3
801728658,48,F,3,Post-Graduate,Married,FL,91750,no,no,no,cellular,Selfemployeed,15524,5
801783108,44,M,1,Unknown,Married,NY,91750,no,no,no,cellular,Blue-collar,79971,5
801786483,49,M,4,High School,Married,CA,91750,yes,yes,no,cellular,White-collar,86258,3
801977733,53,M,2,Unknown,Single,TX,91750,yes,no,no,cellular,Businessman,64697,4
801989733,32,M,1,High School,Married,NY,91750,no,no,no,cellular,Govt,45220,4
801994458,54,F,2,Graduate,Married,NY,91750,no,no,yes,unknown,Businessman,35234,4
802002858,35,F,4,Graduate,Married,CA,91750,yes,no,yes,cellular,Selfemployeed,2565,4
802013583,63,F,1,Uneducated,Single,TX,91750,no,no,no,cellular,Selfemployeed,7865,5
802031583,26,F,0,Unknown,Single,NJ,91750,yes,yes,no,telephone,Blue-collar,40913,4
802087683,38,F,4,Graduate,Married,CA,91750,no,yes,no,cellular,Retirees,27861,5
802101858,53,M,2,Uneducated,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,54033,4
802243458,46,F,3,Graduate,Married,CA,91750,yes,no,no,cellular,White-collar,15322,5
802247658,53,F,1,Graduate,Single,MN,91750,no,yes,no,unknown,Govt,30447,5
802276683,47,F,4,Unknown,Unknown,CA,91750,no,yes,no,cellular,Businessman,15919,5
802449933,57,F,3,Graduate,Married,TX,91750,yes,no,no,cellular,Businessman,189681,3
802455633,46,M,1,High School,Single,NY,91750,yes,no,no,cellular,Blue-collar,59307,5
802460433,35,M,2,Unknown,Single,TX,91750,no,no,no,cellular,Selfemployeed,30585,4
802464033,57,F,2,High School,Single,TX,91750,no,yes,no,unknown,Businessman,17612,5
802600233,41,F,4,Uneducated,Unknown,TX,91750,no,no,no,cellular,White-collar,50967,3
802622733,47,F,4,Graduate,Single,CA,91010,yes,no,no,cellular,Businessman,185228,3
802662858,43,F,4,Graduate,Single,FL,91750,no,yes,no,unknown,White-collar,38006,4
802666083,29,F,0,High School,Single,CA,91750,no,no,no,cellular,Retirees,39942,4
802668333,54,F,1,Graduate,Single,CA,91750,no,yes,no,cellular,Selfemployeed,38173,3
802673508,46,F,2,Graduate,Married,FL,91750,no,yes,no,cellular,Govt,27916,5
802675983,53,M,1,Graduate,Single,FL,91750,no,no,no,unknown,Blue-collar,108583,3
802795608,46,M,0,High School,Single,CA,91750,no,no,no,unknown,Selfemployeed,88492,4
802817358,55,F,3,Graduate,Single,NY,91750,no,yes,no,telephone,Govt,25626,4
802822833,45,F,2,Uneducated,Unknown,NY,91750,no,no,no,cellular,Govt,43092,5
802834158,50,F,1,High School,Married,CA,91750,no,yes,no,telephone,Businessman,18733,5
802856508,57,F,1,Graduate,Married,NY,91750,no,yes,no,cellular,White-collar,59167,4
802867683,29,M,2,Graduate,Married,FL,91750,no,yes,no,cellular,White-collar,51245,5
802875333,50,F,3,Unknown,Single,CA,91750,yes,no,no,cellular,Blue-collar,36797,5
802878408,43,M,4,High School,Married,CA,91750,yes,no,no,cellular,Businessman,50714,3
802884933,56,F,3,Uneducated,Single,NY,91750,no,no,no,cellular,Selfemployeed,14975,3
802890333,35,F,2,Unknown,Single,NY,91750,yes,no,no,telephone,Selfemployeed,14975,4
802937058,38,M,0,Graduate,Married,FL,91750,no,yes,no,cellular,Govt,64642,4
803026008,49,F,3,Unknown,Single,CA,91750,no,no,no,unknown,Govt,37665,4
803028858,58,F,1,Doctorate,Married,NY,91750,yes,no,no,unknown,Retirees,20447,3
803043933,44,F,2,High School,Married,NJ,91750,no,no,no,cellular,Selfemployeed,14975,5
803097333,55,M,1,Graduate,Single,FL,91750,no,no,no,cellular,White-collar,92745,5
803113383,38,F,4,Graduate,Married,NY,91750,yes,no,no,cellular,Selfemployeed,23790,5
803115258,44,F,3,Doctorate,Married,AK,99504,no,yes,no,cellular,Govt,21724,3
803124408,44,F,2,Graduate,Unknown,FL,91750,no,no,no,unknown,White-collar,18616,5
803132733,38,F,1,High School,Single,CA,91750,yes,yes,no,unknown,Selfemployeed,12150,5
803148033,42,F,2,Uneducated,Married,NJ,91750,no,yes,no,cellular,Selfemployeed,14975,3
803197833,53,F,3,Graduate,Married,TX,91750,yes,no,no,cellular,Blue-collar,39639,5
803205258,33,F,3,Unknown,Single,NY,91750,no,yes,no,cellular,Govt,58665,3
803214108,50,M,2,Uneducated,Single,TX,91750,yes,no,no,cellular,Govt,91626,3
803216433,43,M,3,Graduate,Single,FL,91750,no,no,no,cellular,Businessman,79042,4
803231058,50,M,4,Unknown,Married,NY,91750,yes,no,no,cellular,Govt,56645,4
803319633,43,F,2,Graduate,Married,TX,91750,no,yes,no,cellular,Blue-collar,46848,5
803335008,41,F,3,Unknown,Married,TX,91750,no,yes,yes,telephone,Businessman,147098,3
803339583,45,M,3,Graduate,Unknown,FL,91750,no,no,no,cellular,Businessman,84460,5
803342358,65,M,0,High School,Single,NY,91750,no,no,no,unknown,Govt,36833,4
803347908,62,F,1,Unknown,Single,IA,91750,no,yes,yes,unknown,Blue-collar,25724,5
803355408,47,M,4,Unknown,Married,TX,91750,no,no,no,cellular,White-collar,79385,3
803366358,50,F,4,High School,Single,TX,91750,no,no,no,unknown,Selfemployeed,11480,5
803380383,39,M,4,High School,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,71058,4
803398983,61,M,0,Post-Graduate,Single,NY,91750,yes,yes,no,cellular,White-collar,79741,3
803406558,67,M,1,Uneducated,Married,VA,91750,yes,yes,yes,cellular,Govt,52931,4
803408733,44,F,2,Doctorate,Married,CA,91750,yes,yes,yes,cellular,Selfemployeed,28054,5
803415183,47,M,4,Unknown,Unknown,TX,91750,yes,no,no,cellular,Retirees,70983,5
803418783,42,M,3,Doctorate,Single,CA,91750,yes,no,no,cellular,Selfemployeed,73968,3
803421108,55,M,3,Uneducated,Single,CA,90275,yes,yes,yes,telephone,Businessman,165920,3
803587533,48,F,1,High School,Single,FL,91750,no,no,no,unknown,Businessman,36329,5
803595858,47,F,3,Unknown,Single,TX,91750,yes,yes,yes,unknown,Selfemployeed,1250,4
803606958,39,F,2,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,45838,4
803648508,51,F,3,Post-Graduate,Married,FL,91750,no,no,no,telephone,Selfemployeed,14975,5
803652633,44,M,2,Graduate,Unknown,NY,91750,yes,no,no,cellular,Businessman,93963,4
803655333,45,M,3,Graduate,Unknown,TX,91750,no,no,no,cellular,White-collar,119437,3
803657133,52,M,2,High School,Single,FL,91750,no,no,no,cellular,Govt,76870,4
803665983,50,F,0,High School,Single,FL,91750,yes,no,no,cellular,Businessman,43171,5
803776533,30,F,0,Graduate,Married,NY,91750,no,yes,no,unknown,Businessman,21817,5
803796708,49,F,3,High School,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,6550,4
803800533,52,F,3,Unknown,Single,CA,91750,no,yes,no,cellular,Govt,33141,3
803805483,49,M,1,High School,Unknown,CA,91750,no,no,no,unknown,Govt,74514,5
803833608,33,F,2,Graduate,Single,TX,91750,yes,yes,no,unknown,Selfemployeed,11841,5
803880108,61,M,0,High School,Single,CT,91750,yes,yes,no,cellular,Govt,64298,4
803938908,31,M,0,High School,Married,TX,91750,no,no,no,cellular,Retirees,68161,3
803952408,53,F,1,High School,Married,TX,91750,no,yes,no,cellular,Selfemployeed,46834,4
803957508,50,F,2,Graduate,Single,TX,91750,no,yes,no,unknown,Blue-collar,13970,3
803963808,41,F,3,Post-Graduate,Unknown,CA,91750,no,yes,no,cellular,Govt,41695,5
803968233,46,M,5,High School,Married,FL,91750,no,yes,no,unknown,Businessman,130328,5
803973483,46,M,4,Graduate,Married,NJ,91750,yes,yes,no,cellular,Selfemployeed,65289,5
803977008,39,F,2,Unknown,Married,NY,91750,yes,no,no,telephone,Selfemployeed,14975,4
804045933,47,M,3,High School,Single,FL,91750,no,no,no,cellular,White-collar,56423,4
804158583,32,M,2,Graduate,Single,TX,91750,yes,no,no,unknown,Businessman,234897,5
804310758,38,F,4,Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,20040,5
804337233,57,M,1,Graduate,Married,OH,91750,yes,yes,yes,unknown,Govt,83746,5
804344733,65,M,0,Unknown,Single,CA,91750,yes,no,no,cellular,Retirees,56986,5
804359133,45,F,2,High School,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,14975,5
804371733,60,M,0,High School,Single,NY,91750,no,no,no,cellular,Retirees,46968,5
804403908,48,F,2,Unknown,Married,TX,91750,no,no,yes,cellular,Govt,16168,3
804413508,55,M,2,Doctorate,Married,CA,91750,no,no,yes,telephone,Retirees,65772,5
804415083,40,F,2,Unknown,Single,TX,91750,no,yes,no,unknown,White-collar,30655,3
804424383,49,F,2,Uneducated,Married,TX,91750,no,yes,no,cellular,Businessman,18197,5
804426858,41,F,2,Graduate,Single,TX,91750,no,no,no,cellular,White-collar,19506,4
804428958,55,M,1,Graduate,Single,UT,91750,yes,yes,no,cellular,Govt,81007,4
804431283,52,F,2,Graduate,Single,TX,91750,yes,no,no,cellular,Businessman,179489,4
804434058,33,M,3,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,73123,4
804437658,44,M,0,Uneducated,Married,NJ,91750,no,no,no,cellular,Businessman,37157,5
804462633,41,F,2,Unknown,Unknown,CA,91750,no,yes,yes,cellular,Govt,24954,5
804481608,42,F,5,Graduate,Married,FL,91750,yes,no,no,cellular,Selfemployeed,32784,4
804577833,51,F,2,Unknown,Unknown,CA,91750,yes,yes,no,cellular,Govt,46596,5
804583833,49,F,1,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,57554,4
804595158,39,F,3,Uneducated,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,6550,4
804598908,48,F,1,Graduate,Married,CA,91750,no,no,no,cellular,White-collar,23975,5
804601833,42,M,2,Graduate,Married,NJ,91750,no,yes,no,unknown,Retirees,104155,4
804606033,62,F,0,Doctorate,Single,FL,91750,no,yes,no,cellular,Businessman,34882,4
804610908,48,F,1,Unknown,Single,NY,91750,no,yes,no,unknown,Blue-collar,36126,3
804649833,37,F,2,Graduate,Married,CA,91750,no,yes,yes,cellular,Govt,37366,4
804658833,41,F,4,Graduate,Single,CA,91750,yes,yes,no,cellular,Govt,49377,4
804661083,47,M,3,Unknown,Married,TX,91750,yes,no,no,cellular,Selfemployeed,79692,5
804663258,53,F,2,Graduate,Single,CA,91750,no,yes,no,cellular,Retirees,18170,5
804668658,50,F,2,High School,Married,TX,91750,yes,no,no,unknown,Selfemployeed,5225,4
804670758,50,F,4,High School,Single,TX,91750,no,yes,no,cellular,Businessman,225646,4
804673308,41,F,3,Graduate,Single,TX,91750,no,no,no,cellular,Blue-collar,17290,4
804708633,46,M,4,High School,Married,NY,91750,no,no,no,cellular,Businessman,73424,4
804820233,43,F,4,Graduate,Married,NY,91750,no,no,no,unknown,Businessman,32283,5
804829533,42,F,3,High School,Single,TX,91750,no,no,no,cellular,Selfemployeed,33113,4
804833058,40,F,4,Unknown,Single,FL,91750,no,yes,no,cellular,Businessman,16611,5
804840033,35,F,1,Unknown,Married,TX,91750,yes,no,no,cellular,Govt,19227,4
804847308,36,M,2,Graduate,Married,NJ,91750,no,no,no,cellular,Selfemployeed,47755,5
804867183,44,F,3,Graduate,Married,CA,91750,no,no,no,cellular,Govt,30473,5
805229133,32,M,0,High School,Single,NY,91750,no,yes,no,cellular,White-collar,66302,3
805254708,32,F,1,Graduate,Single,CA,91750,no,no,no,cellular,Govt,23880,4
805259733,54,F,0,Unknown,Married,TX,91750,yes,no,no,cellular,Selfemployeed,14975,4
805261983,58,F,1,Graduate,Single,TX,91750,yes,yes,no,cellular,Businessman,32956,5
805282908,57,M,2,Uneducated,Single,TX,91750,yes,yes,no,cellular,Blue-collar,60463,3
805313808,45,F,5,Uneducated,Married,CA,91750,yes,yes,no,unknown,White-collar,26899,4
805453908,36,M,2,Doctorate,Single,FL,91750,no,no,no,cellular,Blue-collar,58977,3
805458933,48,M,3,Graduate,Married,NY,91750,no,yes,no,cellular,Govt,75671,5
805461783,44,M,1,Graduate,Single,FL,91750,no,no,no,cellular,Govt,76163,4
805485933,38,M,1,Unknown,Married,NY,91750,yes,yes,no,unknown,Businessman,165242,5
805516608,31,M,1,Graduate,Married,NJ,91750,no,no,no,cellular,Blue-collar,107590,3
805522758,43,F,4,Graduate,Unknown,CA,91750,yes,yes,yes,cellular,Selfemployeed,14975,4
805524708,32,F,0,High School,Married,FL,91750,no,no,no,cellular,Blue-collar,30481,4
805534608,49,F,4,Graduate,Single,CA,91750,yes,no,no,cellular,White-collar,42649,4
805543158,45,F,3,High School,Married,CA,91750,no,yes,no,unknown,Selfemployeed,14975,5
805546308,42,M,4,High School,Unknown,CA,91750,yes,yes,no,telephone,Govt,68513,4
806140383,52,F,2,Graduate,Married,NJ,91750,no,yes,no,unknown,Blue-collar,31242,4
806160108,32,F,1,High School,Single,CA,91750,no,yes,no,unknown,Blue-collar,12095,5
806165208,56,F,2,Unknown,Married,AK,72023,no,yes,no,unknown,Selfemployeed,8250,5
806170158,41,F,4,Graduate,Single,TX,91750,no,yes,no,cellular,Retirees,44767,5
806179683,44,M,2,Unknown,Single,FL,91750,no,yes,no,cellular,Govt,62307,4
806189658,41,M,4,High School,Single,CA,91750,yes,yes,yes,cellular,Govt,71809,3
806219808,58,M,0,High School,Married,NY,91750,no,no,no,telephone,Businessman,94492,5
806226933,30,F,2,Post-Graduate,Single,FL,91750,no,no,no,cellular,Blue-collar,39982,4
806232408,43,M,4,Uneducated,Single,CA,91750,no,yes,no,cellular,Selfemployeed,47846,4
806244183,58,M,2,High School,Married,TX,91750,no,yes,no,cellular,White-collar,68047,4
806250783,42,F,4,Unknown,Single,FL,91750,yes,yes,no,cellular,White-collar,32052,4
806256333,49,F,3,Graduate,Single,NY,91750,no,yes,no,cellular,Businessman,15712,4
806264958,57,F,3,Unknown,Unknown,NY,91750,yes,no,yes,cellular,Selfemployeed,35539,5
806392908,52,M,3,High School,Single,NY,91750,yes,no,yes,cellular,Blue-collar,10109,4
806407308,37,F,2,Post-Graduate,Single,TX,91750,no,no,no,unknown,Selfemployeed,20644,3
806415183,46,M,3,Graduate,Married,NY,91750,no,no,no,cellular,Businessman,67514,5
806428908,44,M,3,Graduate,Married,FL,91750,yes,no,no,telephone,Businessman,91434,3
806432433,43,M,4,Unknown,Married,FL,91750,no,no,no,cellular,Businessman,109906,5
806619333,58,M,2,Uneducated,Single,NY,91750,no,yes,no,cellular,Govt,94712,4
806624208,39,F,4,Graduate,Single,NY,91750,yes,no,no,unknown,Selfemployeed,5525,4
806634783,33,F,1,Graduate,Single,NY,91750,yes,yes,no,cellular,Blue-collar,55777,4
806637558,52,F,4,Graduate,Married,CA,91750,yes,yes,no,unknown,Selfemployeed,14975,4
806641683,55,F,1,Doctorate,Married,NE,91750,no,yes,no,unknown,Govt,37176,5
806649333,43,M,3,Graduate,Single,FL,91750,yes,no,no,unknown,White-collar,147814,4
806652483,45,M,4,Unknown,Married,FL,91750,yes,yes,no,telephone,Govt,60073,5
806656083,35,F,2,Graduate,Married,FL,91750,no,no,no,cellular,Retirees,49183,4
806694333,49,M,3,High School,Married,CA,91750,yes,no,no,cellular,Businessman,112603,3
806752533,58,F,0,Unknown,Married,TX,91750,yes,yes,no,cellular,Blue-collar,29573,5
806824908,56,M,1,Graduate,Married,NJ,91750,no,no,no,cellular,Blue-collar,75263,5
806889633,37,F,1,Graduate,Single,NY,91750,no,no,no,cellular,Govt,33439,4
806894133,38,F,2,High School,Single,CA,91750,no,no,no,cellular,Govt,29515,3
806900508,52,F,1,Graduate,Married,CA,91750,yes,yes,no,cellular,Govt,52252,5
806908608,45,M,2,Uneducated,Married,TX,91750,yes,yes,no,cellular,Blue-collar,45738,3
806914158,48,F,3,High School,Married,TX,91750,no,yes,no,unknown,Selfemployeed,22135,5
806917983,40,M,2,Unknown,Single,FL,91750,yes,no,no,unknown,Businessman,205774,4
806947308,45,F,4,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,14975,4
806970033,56,M,0,Graduate,Single,TX,91750,yes,yes,yes,cellular,Businessman,69818,4
806989008,39,F,2,Graduate,Married,TX,91750,yes,yes,no,cellular,Govt,50508,5
806992533,36,M,3,Unknown,Married,NY,91750,no,yes,no,unknown,White-collar,124439,5
806995683,46,F,2,Graduate,Unknown,CA,91750,no,yes,no,cellular,Blue-collar,33203,4
807014583,35,F,2,Graduate,Married,FL,91750,yes,yes,no,cellular,White-collar,58026,3
